property_id,neighborhood,property_type,bedrooms,bathrooms,square_feet,lot_size,age,stories,condition,garage_spaces,has_pool,has_fireplace,has_deck,has_fence,has_central_heat,has_central_air,years_since_roof_replaced,years_since_hvac_replaced,kitchen_updated,bathrooms_updated,has_hoa,hoa_fee,has_special_assessment,school_rating,walk_score,transit_score,listing_month,is_spring_summer,annual_tax,estimated_rent,days_on_market,price_reductions,is_foreclosure,has_lien,owner_occupied,num_distress_keywords,estimated_repair_cost,parking_type,heating_type,cooling_type,roof_type,foundation_type,flooring_type,exterior_type,water_source,sewer_type,listing_season,listed_price,true_market_value,spread,spread_percentage,predicted_market_value,predicted_spread,predicted_spread_pct,prediction_error,prediction_error_pct,distress_score,estimated_profit,opportunity_score
PROP_0512,New Milford,Single Family,3,2.0,1556.0,18730.8,44,2,Fair,2,0,0,0,1,1,1,25,20,1,1,0,0,0,5,21,19,3,0,7124,2639,60,1,0,0,0,3,21358,Garage,Heat Pump,Central AC,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Well,Septic,Winter,439000.0,497122,58122.0,11.69,497130,58130.0,11.69,8,0.0,31.0,21772.0,31.76
PROP_0865,Tolland,Single Family,3,3.0,1312.0,37026.0,52,1,Fair,2,0,0,0,0,1,1,16,20,1,0,0,0,0,5,63,50,11,0,5762,1669,30,0,0,0,1,1,7686,Garage,Gas,Window Units,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,284900.0,313380,28480.0,9.09,330812,45912.0,13.88,17432,5.56,8.0,23226.0,31.68
PROP_0160,Waterbury,Single Family,3,3.0,1274.0,8712.0,54,1,Poor,2,0,0,0,0,1,1,25,20,0,0,0,0,0,5,57,49,10,0,3543,1566,180,0,0,0,1,0,21143,Street,Oil,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Brick,Municipal,Municipal,Fall,239900.0,278479,38579.0,13.85,278527,38627.0,13.87,48,0.02,18.0,2484.0,31.59
PROP_0688,Norwalk,Single Family,4,3.0,3045.0,27442.8,54,2,Fair,3,1,1,1,0,1,1,25,20,0,0,0,0,0,7,13,12,11,0,15113,4467,30,0,0,0,0,2,39980,Garage,Electric,Central AC,Metal,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,750000.0,852899,102899.0,12.06,852922,102922.0,12.07,23,0.0,13.0,47942.0,31.53
PROP_0424,Watertown,Single Family,4,4.0,3423.0,30491.999999999996,58,2,Fair,3,1,1,1,0,0,1,25,20,0,0,0,0,0,6,79,66,2,0,8891,2836,90,1,0,0,1,0,19195,Garage,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Stucco,Municipal,Municipal,Winter,490000.0,557063,67063.0,12.04,556982,66982.0,12.03,-81,-0.01,19.0,32787.0,31.14
PROP_0841,Fairfield,Single Family,4,3.0,2000.0,12632.4,59,2,Fair,3,0,0,1,0,0,0,25,20,0,1,0,0,0,7,62,60,7,1,15214,4431,90,1,0,0,1,0,45647,Street,Heat Pump,Central AC,Asphalt Shingle,Slab,Hardwood,Wood,Municipal,Municipal,Summer,799000.0,902598,103598.0,11.48,902518,103518.0,11.47,-80,-0.01,19.0,42871.0,31.03
PROP_0566,Wallingford,Single Family,5,2.0,1603.0,9583.2,50,2,Fair,3,0,1,0,0,1,1,15,20,0,1,0,0,0,6,84,59,10,0,7145,1888,120,1,0,0,1,0,11137,Street,Heat Pump,Central AC,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Fall,324900.0,369412,44512.0,12.05,369184,44284.0,12.0,-228,-0.06,22.0,18147.0,30.21
PROP_0114,Trumbull,Single Family,3,3.0,2465.0,8712.0,59,2,Fair,2,0,0,1,0,1,1,25,20,0,0,0,0,0,7,41,31,2,0,13961,5686,90,0,0,0,0,0,49058,Garage,Gas,Central AC,Asphalt Shingle,Crawl Space,Tile,Vinyl Siding,Municipal,Municipal,Winter,869995.0,983922,113927.0,11.58,983895,113900.0,11.58,-27,-0.0,9.0,49842.0,29.94
PROP_0479,Danbury,Single Family,3,1.0,1092.0,8712.0,45,1,Fair,2,0,0,0,1,1,1,25,19,0,0,0,0,0,9,16,12,12,0,5994,2160,120,1,0,0,0,2,18533,Garage,Electric,Central AC,Flat,Basement,Hardwood,Wood,Municipal,Municipal,Fall,349900.0,351144,1244.0,0.35,393982,44082.0,11.19,42838,12.2,32.0,10549.0,29.83
PROP_0392,Bridgeport,Single Family,3,3.0,1485.0,17859.6,56,1,Fair,2,0,0,0,1,0,1,25,20,1,0,0,0,0,7,50,49,6,1,4486,1533,120,1,0,0,0,0,15302,Street,Gas,,Asphalt Shingle,Crawl Space,Carpet,Stucco,Municipal,Municipal,Spring,259000.0,295795,36795.0,12.44,295570,36570.0,12.37,-225,-0.08,22.0,6268.0,29.77
PROP_0773,East Hartford,Single Family,3,1.0,1336.0,9583.2,48,1,Fair,2,0,1,1,1,1,1,22,20,0,0,0,0,0,6,62,44,7,1,2721,1415,20,2,0,0,1,0,10647,Garage,Electric,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,215000.0,245456,30456.0,12.41,245263,30263.0,12.34,-193,-0.08,22.0,4616.0,29.54
PROP_0241,Groton,Single Family,4,3.0,3093.0,39639.6,57,2,Fair,3,0,0,1,0,1,0,25,20,1,1,0,0,0,6,88,75,9,0,12542,5132,90,0,0,0,1,1,22720,Garage,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Brick,Municipal,Municipal,Summer,800000.0,894308,94308.0,10.55,894298,94298.0,10.54,-10,-0.0,14.0,56578.0,29.54
PROP_0867,Shelton,Single Family,4,3.0,3000.0,27878.4,53,2,Poor,3,0,1,1,1,1,0,25,20,1,1,0,0,0,9,78,57,3,0,17839,5249,10,0,0,0,1,0,39864,Street,Electric,Central AC,Asphalt Shingle,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,799999.0,739123,-60876.0,-8.24,908752,108753.0,11.97,169629,22.95,1.0,53889.0,29.53
PROP_0386,Litchfield,Single Family,3,3.0,2100.0,66211.2,57,1,Fair,2,0,1,1,1,0,1,25,20,1,1,0,0,0,9,49,42,10,0,11770,2848,120,2,0,0,0,0,28773,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Tile,Wood,Municipal,Municipal,Fall,499000.0,558632,59632.0,10.67,558681,59681.0,10.68,49,0.01,32.0,15908.0,29.35
PROP_0252,Watertown,Townhouse,3,3.0,1826.0,53578.8,57,1,Fair,2,0,0,0,1,1,1,25,20,1,0,1,166,0,5,28,23,11,0,5806,2115,30,1,0,0,1,1,10455,Street,Electric,Central AC,Asphalt Shingle,Crawl Space,Carpet,Vinyl Siding,Municipal,Septic,Fall,369000.0,417685,48685.0,11.66,417684,48684.0,11.66,-1,-0.0,18.0,23229.0,29.24
PROP_0458,Derby,Single Family,3,2.0,1253.0,7840.799999999999,57,1,Fair,2,0,0,0,1,1,0,25,20,0,1,0,0,0,7,89,86,8,1,3876,1434,120,0,0,0,1,0,10634,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Tile,Brick,Well,Septic,Summer,229900.0,264128,34228.0,12.96,264127,34227.0,12.96,-1,-0.0,12.0,8593.0,29.18
PROP_0835,Thompson,Single Family,3,2.0,1080.0,18730.8,57,1,Fair,2,0,0,1,0,1,0,25,20,0,1,0,0,0,5,79,65,12,0,7022,1678,120,1,0,0,0,0,7408,Street,Gas,Central AC,Metal,Slab,Tile,Brick,Municipal,Municipal,Fall,299900.0,338347,38447.0,11.36,338338,38438.0,11.36,-9,-0.0,22.0,16030.0,28.72
PROP_0456,Colchester,Single Family,3,2.0,1600.0,6534.0,51,1,Fair,2,0,1,1,1,0,0,25,20,0,0,0,0,0,7,26,23,9,0,6764,2430,60,1,0,0,0,0,14695,Street,Oil,Window Units,Asphalt Shingle,Basement,Tile,Vinyl Siding,Municipal,Municipal,Summer,379900.0,429972,50072.0,11.65,430040,50140.0,11.66,68,0.02,16.0,20445.0,28.56
PROP_0927,Torrington,Townhouse,4,3.0,1888.0,13939.2,56,2,Fair,3,0,1,0,1,1,0,25,20,0,1,1,439,0,7,59,44,2,0,4912,1778,90,1,0,0,1,0,13720,Driveway,Electric,Central AC,Metal,Basement,Tile,Wood,Municipal,Septic,Winter,324900.0,367734,42834.0,11.65,367586,42686.0,11.61,-148,-0.04,19.0,13966.0,28.42
PROP_0653,Hartford,Single Family,3,2.0,1290.0,10454.4,57,1,Fair,2,0,0,1,1,0,1,25,20,1,1,0,0,0,8,60,59,10,0,3232,1485,20,1,0,0,1,0,7833,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Hardwood,Stucco,Municipal,Municipal,Fall,259900.0,297018,37118.0,12.5,296239,36339.0,12.27,-779,-0.26,12.0,13506.0,28.29
PROP_0548,Waterbury,Single Family,2,2.0,1050.0,8712.0,54,1,Fair,1,0,0,0,0,1,0,19,20,1,0,0,0,0,6,52,48,1,0,3247,817,20,0,0,0,0,1,4837,Garage,Gas,Central AC,Metal,Slab,Carpet,Wood,Well,Municipal,Winter,129900.0,124787,-5113.0,-4.1,150048,20148.0,13.43,25261,20.24,7.0,311.0,28.29
PROP_0030,Woodbury,Townhouse,2,2.0,2434.0,10890.0,57,2,Poor,1,0,0,0,1,1,0,25,20,0,0,0,0,0,6,41,35,2,0,7561,2714,60,1,0,0,0,0,41421,Driveway,Gas,Central AC,Flat,Crawl Space,Hardwood,Stucco,Municipal,Municipal,Winter,429900.0,457095,27195.0,5.95,489979,60079.0,12.26,32884,7.19,16.0,3658.0,28.09
PROP_0324,Danbury,Single Family,3,2.0,1092.0,14810.4,45,1,Fair,2,0,1,0,1,1,1,25,20,0,0,0,0,0,5,68,50,1,0,7103,2570,60,0,0,0,0,1,24566,Garage,Oil,,Asphalt Shingle,Basement,Laminate,Vinyl Siding,Municipal,Municipal,Winter,414900.0,472115,57215.0,12.12,471826,56926.0,12.07,-289,-0.06,11.0,17360.0,28.08
PROP_0468,Enfield,Single Family,3,3.0,1904.0,21780.0,56,2,Fair,2,0,0,1,1,1,1,25,20,0,0,0,0,0,7,77,69,11,0,6659,2053,90,0,0,0,1,0,13655,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Laminate,Stucco,Municipal,Municipal,Fall,319900.0,364731,44831.0,12.29,364700,44800.0,12.28,-31,-0.01,9.0,16145.0,27.97
PROP_0761,West Hartford,Single Family,3,2.0,1654.0,7840.799999999999,48,2,Fair,2,0,1,1,0,1,1,25,20,1,1,0,0,0,8,58,54,9,0,6435,1525,180,0,0,0,0,2,15415,Street,Gas,Window Units,Asphalt Shingle,Slab,Carpet,Stucco,Municipal,Municipal,Summer,279000.0,352338,73338.0,20.81,313015,34015.0,10.87,-39323,-11.16,28.0,3600.0,27.7
PROP_0870,Barkhamsted,Single Family,4,3.0,3080.0,141134.40000000002,46,3,Fair,3,0,0,0,1,1,0,25,20,1,0,0,0,0,7,40,33,2,0,12203,3353,60,0,0,0,0,0,24612,Garage,Gas,,Asphalt Shingle,Slab,Hardwood,Wood,Municipal,Municipal,Winter,515000.0,583158,68158.0,11.69,583141,68141.0,11.69,-17,-0.0,6.0,28529.0,27.43
PROP_0831,Killingly,Single Family,2,1.0,1148.0,121968.0,45,1,Fair,1,0,1,0,1,1,0,20,20,0,1,0,0,0,7,24,21,1,0,6121,1421,30,1,0,0,1,1,9690,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,249900.0,282397,32497.0,11.51,282332,32432.0,11.49,-65,-0.02,18.0,7742.0,27.35
PROP_0574,Easton,Townhouse,4,2.0,1593.0,40510.8,46,2,Fair,3,0,1,0,1,1,0,17,20,0,0,1,474,1,6,43,40,1,0,6554,2697,30,0,0,0,0,0,18981,Driveway,Heat Pump,Window Units,Asphalt Shingle,Basement,Laminate,Stucco,Municipal,Municipal,Winter,470000.0,533111,63111.0,11.84,533087,63087.0,11.83,-24,-0.0,3.0,29106.0,27.17
PROP_0041,Bridgeport,Townhouse,4,2.0,1500.0,8276.4,58,2,Fair,3,0,0,0,0,0,1,25,20,0,0,1,414,0,5,59,43,5,1,4286,1574,30,0,0,0,1,0,8007,Driveway,Oil,Window Units,Asphalt Shingle,Crawl Space,Laminate,Wood,Municipal,Municipal,Spring,275000.0,313825,38825.0,12.37,313734,38734.0,12.35,-91,-0.03,3.0,15727.0,26.87
PROP_0085,North Haven,Townhouse,4,3.0,2272.0,8712.0,46,1,Fair,3,0,1,0,0,1,1,20,20,0,0,1,147,0,7,40,30,7,1,7828,2928,10,1,0,0,0,0,28814,Garage,Gas,Central AC,Tile,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,529900.0,596218,66318.0,11.12,596151,66251.0,11.11,-67,-0.01,11.0,22437.0,26.66
PROP_0795,Stamford,Townhouse,4,2.0,2223.0,46173.600000000006,47,2,Fair,3,0,1,0,0,1,1,25,20,1,0,1,175,0,5,50,42,10,0,8193,3780,20,0,0,0,1,0,27493,Carport,Oil,Window Units,Asphalt Shingle,Slab,Tile,Brick,Municipal,Septic,Fall,635000.0,715312,80312.0,11.23,715259,80259.0,11.22,-53,-0.01,2.0,37766.0,26.62
PROP_0376,Putnam,Townhouse,4,2.0,1828.0,38768.4,51,1,Fair,3,0,1,0,0,1,0,15,20,0,1,1,303,0,8,61,53,1,0,4017,1421,10,1,0,0,0,0,4776,Garage,Gas,Central AC,Metal,Basement,Tile,Vinyl Siding,Municipal,Septic,Winter,229000.0,259181,30181.0,11.64,259208,30208.0,11.65,27,0.01,11.0,10432.0,26.54
PROP_0141,Stamford,Single Family,2,3.0,1204.0,8712.0,45,1,Fair,1,0,1,0,1,1,1,17,18,0,0,0,0,0,5,48,44,4,1,7723,2244,10,0,0,0,1,0,8607,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Septic,Spring,345000.0,391965,46965.0,11.98,392007,47007.0,11.99,42,0.01,1.0,23400.0,26.52
PROP_0744,Ridgefield,Condo,2,1.0,640.0,6969.6,52,1,Fair,1,0,0,0,0,0,1,25,20,0,1,1,403,1,6,52,48,6,1,8279,2127,20,0,0,0,1,0,15604,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Stucco,Well,Septic,Spring,335000.0,381737,46737.0,12.24,381729,46729.0,12.24,-8,-0.0,2.0,16125.0,26.49
PROP_0412,New Britain,Single Family,3,3.0,1130.0,15245.999999999998,50,1,Fair,2,0,0,1,0,1,0,25,20,0,1,0,0,0,8,79,64,8,1,6282,1811,10,0,0,0,0,0,13184,Garage,Gas,Central AC,Metal,Slab,Laminate,Vinyl Siding,Well,Septic,Summer,279900.0,319889,39989.0,12.5,319800,39900.0,12.48,-89,-0.03,1.0,11716.0,26.33
PROP_0253,Monroe,Single Family,2,2.0,2066.0,8712.0,49,2,Fair,1,0,1,0,1,1,1,17,20,0,1,0,0,0,6,69,59,7,1,7124,3543,120,0,0,0,1,0,26511,Driveway,Oil,Central AC,Tile,Basement,Hardwood,Vinyl Siding,Well,Municipal,Summer,549900.0,615941,66041.0,10.72,615884,65984.0,10.71,-57,-0.01,12.0,24473.0,26.27
PROP_0051,East Granby,Townhouse,3,2.0,1228.0,16988.4,52,1,Fair,2,0,0,0,1,1,1,16,20,1,0,0,0,0,7,62,49,2,0,6052,1552,30,1,0,0,1,0,7912,Driveway,Heat Pump,Central AC,Asphalt Shingle,Crawl Space,Laminate,Stucco,Municipal,Municipal,Winter,274900.0,309637,34737.0,11.22,309422,34522.0,11.16,-215,-0.07,13.0,11610.0,26.08
PROP_0508,Bridgeport,Single Family,5,2.0,3426.0,4356.0,55,2,Fair,3,0,1,1,1,0,1,25,20,1,1,0,0,0,6,70,52,11,0,5470,2231,20,0,0,0,0,0,20283,Garage,Gas,Central AC,Asphalt Shingle,Basement,Tile,Brick,Well,Municipal,Fall,339000.0,386338,47338.0,12.25,386256,47256.0,12.23,-82,-0.02,2.0,11973.0,26.06
PROP_0076,Wolcott,Single Family,3,3.0,2830.0,82764.0,50,2,Poor,2,1,1,0,1,0,0,25,20,1,1,0,0,0,7,55,41,6,1,11013,2722,30,2,0,0,0,0,33525,Street,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Wood,Municipal,Municipal,Spring,479000.0,507521,28521.0,5.62,533995,54995.0,10.3,26474,5.22,23.0,6470.0,25.85
PROP_0377,Southington,Single Family,3,1.0,1072.0,12196.8,56,1,Fair,2,0,0,0,1,0,0,24,20,1,1,0,0,0,7,45,32,3,0,4768,1560,120,0,0,0,0,1,14130,Street,Gas,Window Units,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Well,Municipal,Winter,248900.0,271181,22281.0,8.22,279782,30882.0,11.04,8601,3.17,17.0,1752.0,25.66
PROP_0063,Willington,Single Family,3,2.0,1002.0,97574.4,45,1,Fair,2,0,0,0,0,1,0,25,20,0,0,0,0,0,9,31,28,10,0,3169,1429,30,2,0,0,0,0,10150,Driveway,Heat Pump,Central AC,Flat,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Fall,229000.0,258829,29829.0,11.52,255437,26437.0,10.35,-3392,-1.31,23.0,1287.0,25.43
PROP_0086,Lisbon,Single Family,3,2.0,1170.0,21780.0,48,1,Fair,2,0,1,1,0,1,0,18,20,1,1,0,0,0,6,100,88,6,1,6308,1992,90,0,0,0,1,1,8516,Street,Electric,Window Units,Asphalt Shingle,Crawl Space,Tile,Vinyl Siding,Municipal,Municipal,Spring,309900.0,304628,-5272.0,-1.73,346483,36583.0,10.56,41855,13.74,14.0,13067.0,25.23
PROP_0648,North Canaan,Single Family,3,2.0,1620.0,15245.999999999998,53,1,Fair,2,0,0,0,1,1,1,25,20,1,0,0,0,0,7,27,23,7,1,5699,1699,30,0,0,0,1,1,14161,Garage,Gas,,Asphalt Shingle,Crawl Space,Tile,Stucco,Municipal,Municipal,Summer,299000.0,337646,38646.0,11.45,337086,38086.0,11.3,-560,-0.17,8.0,8925.0,25.09
PROP_0930,Bristol,Townhouse,2,2.0,1020.0,8712.0,48,1,Fair,1,0,0,0,1,1,1,16,20,1,0,1,329,0,7,58,54,9,0,2240,917,30,0,0,0,1,0,6922,Street,Heat Pump,Central AC,Tile,Crawl Space,Carpet,Vinyl Siding,Well,Municipal,Summer,166000.0,189079,23079.0,12.21,189037,23037.0,12.19,-42,-0.02,3.0,1115.0,25.09
PROP_0373,Milford,Single Family,2,2.0,1006.0,8712.0,58,1,Fair,1,0,0,1,0,1,1,25,20,1,0,0,0,0,7,100,87,8,1,5770,1909,90,1,0,0,1,0,17953,Street,Oil,Central AC,Metal,Slab,Laminate,Brick,Municipal,Municipal,Summer,299700.0,335038,35338.0,10.55,334919,35219.0,10.52,-119,-0.04,19.0,2266.0,25.07
PROP_0467,New Haven,Single Family,6,3.0,3207.0,16988.4,49,2,Fair,3,0,1,0,0,1,1,25,20,1,0,0,0,0,8,100,88,2,0,5365,1728,20,0,0,0,1,1,11276,Driveway,Gas,Central AC,Asphalt Shingle,Slab,Tile,Vinyl Siding,Well,Municipal,Winter,280000.0,315446,35446.0,11.24,315472,35472.0,11.24,26,0.01,7.0,9196.0,24.8
PROP_0233,East Hampton,Single Family,4,3.0,1767.0,54450.0,51,2,Fair,3,0,1,0,0,1,0,25,20,0,1,0,0,0,8,57,44,1,0,5661,1394,20,0,0,0,0,0,9447,Garage,Electric,Central AC,Asphalt Shingle,Slab,Carpet,Brick,Municipal,Municipal,Winter,239900.0,270928,31028.0,11.45,270949,31049.0,11.46,21,0.01,2.0,6602.0,23.98
PROP_0272,Bethel,Single Family,3,3.0,2100.0,8712.0,56,2,Fair,2,0,0,1,0,1,0,25,20,0,0,0,0,0,9,35,26,7,1,11493,3418,10,0,0,0,0,0,19797,Street,Heat Pump,,Asphalt Shingle,Basement,Tile,Wood,Municipal,Municipal,Summer,556995.0,621253,64258.0,10.34,621284,64289.0,10.35,31,0.0,1.0,29492.0,23.85
PROP_0710,Montville,Townhouse,3,2.0,1080.0,12196.8,45,1,Fair,2,0,0,0,1,1,1,25,20,1,0,0,0,0,7,17,12,9,0,3864,1745,60,1,0,0,1,0,16231,Driveway,Gas,Window Units,Asphalt Shingle,Slab,Hardwood,Brick,Municipal,Municipal,Summer,289900.0,322574,32674.0,10.13,322483,32583.0,10.1,-91,-0.03,16.0,1352.0,23.54
PROP_0339,Southington,Single Family,3,2.0,1296.0,24393.6,52,1,Fair,2,0,0,1,0,1,0,16,20,1,0,0,0,0,8,69,58,10,0,6638,1730,20,0,0,0,0,0,10795,Driveway,Gas,Window Units,Asphalt Shingle,Slab,Carpet,Brick,Municipal,Septic,Fall,304000.0,341177,37177.0,10.9,340978,36978.0,10.84,-199,-0.06,2.0,11183.0,23.2
PROP_0343,Woodbridge,Condo,2,2.0,935.0,16988.4,50,1,Fair,1,0,1,0,1,0,1,25,20,0,0,1,430,0,7,46,43,10,0,8299,2498,20,0,0,0,0,0,20582,Driveway,Gas,Central AC,Metal,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Fall,389900.0,436966,47066.0,10.77,436986,47086.0,10.78,20,0.0,2.0,11504.0,23.11
PROP_0225,Deep River,Single Family,3,2.0,2130.0,142005.59999999998,51,2,Fair,2,0,0,0,1,0,0,18,20,0,0,0,0,0,6,81,58,6,1,5307,1571,20,1,0,0,1,0,10079,Garage,Gas,Central AC,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Spring,239900.0,266490,26590.0,9.98,266544,26644.0,10.0,54,0.02,12.0,1565.0,22.56
PROP_0838,Watertown,Single Family,3,3.0,1496.0,42688.8,53,1,Fair,2,0,0,0,1,1,1,25,20,0,0,0,0,0,7,39,29,9,0,6243,1840,10,0,0,0,0,0,11677,Carport,Gas,Window Units,Asphalt Shingle,Basement,Carpet,Wood,Municipal,Septic,Summer,299900.0,334415,34515.0,10.32,334718,34818.0,10.4,303,0.09,1.0,8141.0,21.81
PROP_0852,Meriden,Single Family,2,2.0,1412.0,9147.6,50,1,Fair,1,0,1,1,1,1,0,25,20,0,1,0,0,0,6,59,52,7,1,4483,1230,60,0,0,0,1,0,6866,Garage,Electric,Window Units,Tile,Slab,Tile,Vinyl Siding,Municipal,Septic,Summer,199900.0,222632,22732.0,10.21,222430,22530.0,10.13,-202,-0.09,6.0,664.0,21.53
PROP_0995,Middletown,Single Family,4,2.0,2995.0,6098.400000000001,64,2,Poor,3,0,0,0,0,1,1,25,20,0,1,0,0,0,6,46,39,10,0,4935,1818,10,0,0,0,0,0,15719,Garage,Gas,Central AC,Metal,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,280000.0,256458,-23542.0,-9.18,312869,32869.0,10.51,56411,22.0,1.0,2150.0,21.44
