property_id,neighborhood,property_type,bedrooms,bathrooms,square_feet,lot_size,age,stories,condition,garage_spaces,has_pool,has_fireplace,has_deck,has_fence,has_central_heat,has_central_air,years_since_roof_replaced,years_since_hvac_replaced,kitchen_updated,bathrooms_updated,has_hoa,hoa_fee,has_special_assessment,school_rating,walk_score,transit_score,listing_month,is_spring_summer,annual_tax,estimated_rent,days_on_market,price_reductions,is_foreclosure,has_lien,owner_occupied,num_distress_keywords,estimated_repair_cost,parking_type,heating_type,cooling_type,roof_type,foundation_type,flooring_type,exterior_type,water_source,sewer_type,listing_season,listed_price,true_market_value,spread,spread_percentage,predicted_market_value,predicted_spread,predicted_spread_pct,prediction_error,prediction_error_pct,distress_score,estimated_profit,opportunity_score
PROP_0468,Enfield,Single Family,3,3.0,1904.0,21780.0,56,2,Fair,2,0,0,1,1,1,1,25,20,0,0,0,0,0,7,77,69,11,0,6659,2053,90,0,0,0,1,0,13655,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Laminate,Stucco,Municipal,Municipal,Fall,319900.0,364731,44831.0,12.29,364700,44800.0,12.28,-31,-0.01,9.0,16145.0,27.97
PROP_0469,Weston,Single Family,4,3.0,2688.0,87120.0,46,2,Fair,3,0,1,1,1,1,1,25,20,1,0,0,0,0,7,75,61,11,0,18038,5265,90,0,0,0,1,3,26522,Driveway,Oil,Central AC,Asphalt Shingle,Basement,Tile,Vinyl Siding,Well,Municipal,Fall,799000.0,852133,53133.0,6.24,852338,53338.0,6.26,205,0.02,24.0,11816.0,18.5
PROP_0470,Meriden,Condo,2,1.0,896.0,8712.0,56,1,Poor,1,0,1,0,1,1,0,25,20,1,1,1,414,0,8,81,64,7,1,975,419,60,0,0,0,1,0,4158,Street,Oil,,Asphalt Shingle,Slab,Laminate,Brick,Municipal,Septic,Summer,64900.0,59010,-5890.0,-9.98,59128,-5772.0,-9.76,118,0.2,6.0,-24930.0,-20.81
PROP_0471,Hamden,Single Family,4,2.0,1400.0,16117.2,52,1,Fair,3,0,0,1,1,1,0,25,20,1,0,0,0,0,8,80,63,8,1,3991,1762,20,1,1,0,1,0,17577,Garage,Oil,Central AC,Flat,Slab,Carpet,Brick,Well,Municipal,Summer,295000.0,350602,55602.0,15.86,350449,55449.0,15.82,-153,-0.04,32.0,22872.0,40.33
PROP_0472,Westport,Single Family,6,8.0,6811.0,54014.4,43,3,Fair,3,0,0,0,1,1,1,21,20,1,0,0,0,0,7,37,25,10,0,54922,21076,90,0,0,0,1,0,163718,Driveway,Gas,Window Units,Metal,Basement,Carpet,Vinyl Siding,Municipal,Municipal,Fall,3790000.0,4339484,549484.0,12.66,4339410,549410.0,12.66,-74,-0.0,9.0,370692.0,64.19
PROP_0473,Bridgeport,Single Family,9,3.0,3550.0,4791.6,59,2,Poor,3,0,0,1,1,1,1,25,20,0,0,0,0,0,7,27,25,8,1,9152,2752,120,1,0,0,1,2,26142,Garage,Heat Pump,Window Units,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Summer,495000.0,537102,42102.0,7.84,537000,42000.0,7.82,-102,-0.02,32.0,858.0,22.13
PROP_0474,West Hartford,Single Family,4,3.0,1798.0,10454.4,62,2,Distressed,3,0,0,0,1,0,1,23,20,1,0,0,0,0,8,15,10,2,0,4633,1952,30,2,0,0,0,0,62957,Driveway,Electric,Central AC,Metal,Basement,Hardwood,Brick,Municipal,Municipal,Winter,360000.0,328306,-31694.0,-9.65,328285,-31715.0,-9.66,-21,-0.01,23.0,-109672.0,-25.69
PROP_0475,Wilton,Single Family,3,1.0,1188.0,31798.8,60,1,Poor,2,0,1,1,0,1,0,19,20,0,1,0,0,0,5,85,79,8,1,8326,2793,180,3,0,0,1,0,52792,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Laminate,Brick,Well,Municipal,Summer,479900.0,555578,75678.0,13.62,555558,75658.0,13.62,-20,-0.0,48.0,7866.0,37.63
PROP_0476,Cheshire,Single Family,4,4.0,2461.0,29185.2,52,2,Poor,3,0,0,1,0,0,1,20,20,0,0,0,0,0,7,51,47,5,1,6654,2908,30,0,0,0,1,1,46881,Garage,Gas,Window Units,Asphalt Shingle,Basement,Hardwood,Wood,Municipal,Municipal,Spring,534900.0,521311,-13589.0,-2.61,521210,-13690.0,-2.63,-101,-0.02,8.0,-75571.0,-11.22
PROP_0477,Norwalk,Single Family,3,2.0,2049.0,6534.0,55,2,Fair,2,0,0,0,0,1,0,18,20,0,0,0,0,0,8,68,50,3,0,11432,2730,120,1,0,0,0,0,21799,Garage,Electric,Central AC,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Septic,Winter,460000.0,468628,8628.0,1.84,468630,8630.0,1.84,2,0.0,22.0,-28169.0,5.26
PROP_0478,Bristol,Single Family,3,3.0,1902.0,26136.0,52,1,Poor,2,0,1,0,1,0,0,25,20,1,0,0,0,0,8,73,68,6,1,5618,2412,10,0,0,0,1,0,22951,Driveway,Gas,,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Septic,Spring,389900.0,400047,10147.0,2.54,400107,10207.0,2.55,60,0.01,1.0,-27744.0,2.53
PROP_0479,Danbury,Single Family,3,1.0,1092.0,8712.0,45,1,Fair,2,0,0,0,1,1,1,25,19,0,0,0,0,0,9,16,12,12,0,5994,2160,120,1,0,0,0,2,18533,Garage,Electric,Central AC,Flat,Basement,Hardwood,Wood,Municipal,Municipal,Fall,349900.0,351144,1244.0,0.35,393982,44082.0,11.19,42838,12.2,32.0,10549.0,29.83
PROP_0480,Wallingford,Townhouse,3,1.0,1015.0,11325.6,51,1,Poor,2,0,0,0,0,1,1,25,20,0,0,1,237,0,8,53,40,11,0,2530,1156,10,0,0,0,1,0,13691,Garage,Gas,Central AC,Asphalt Shingle,Slab,Laminate,Brick,Municipal,Septic,Fall,195000.0,186851,-8149.0,-4.36,186843,-8157.0,-4.37,-8,-0.0,1.0,-36848.0,-12.22
PROP_0481,Groton,Single Family,3,3.0,1700.0,4356.0,61,2,Poor,2,0,0,0,0,0,0,24,20,1,0,0,0,0,6,47,39,12,0,3951,1746,10,1,0,0,1,0,25417,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Tile,Vinyl Siding,Well,Municipal,Fall,279000.0,288830,9830.0,3.4,288660,9660.0,3.35,-170,-0.06,11.0,-30757.0,5.82
PROP_0482,Woodbridge,Single Family,3,2.0,1292.0,25264.8,57,1,Fair,2,0,0,1,1,0,1,20,20,1,0,0,0,0,6,59,51,9,0,6482,1889,120,1,0,0,1,2,18898,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Hardwood,Vinyl Siding,Well,Municipal,Summer,339000.0,348051,9051.0,2.6,348012,9012.0,2.59,-39,-0.01,32.0,-24886.0,9.09
PROP_0483,Danbury,Single Family,4,3.0,1544.0,20037.6,63,2,Distressed,3,0,1,1,1,1,1,25,20,1,0,0,0,0,5,21,16,9,0,4455,2111,180,1,0,0,0,0,58472,Street,Gas,Window Units,Metal,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Summer,329000.0,349243,20243.0,5.8,349192,20192.0,5.78,-51,-0.01,28.0,-53280.0,11.83
PROP_0484,Southbury,Single Family,4,3.0,3052.0,75794.4,54,3,Fair,3,1,1,0,0,1,0,25,20,0,1,0,0,0,7,54,51,7,1,14253,4154,30,1,0,0,0,1,24723,Garage,Gas,Window Units,Asphalt Shingle,Basement,Laminate,Brick,Well,Septic,Summer,699900.0,755887,55987.0,7.41,755954,56054.0,7.42,67,0.01,18.0,16331.0,20.07
PROP_0485,Weston,Single Family,5,4.0,3466.0,87120.0,49,2,Poor,3,0,0,0,0,1,0,19,20,0,0,0,0,0,6,73,60,4,1,15200,5527,30,2,0,0,1,1,70287,Street,Electric,Central AC,Tile,Basement,Laminate,Vinyl Siding,Municipal,Municipal,Spring,995000.0,1056304,61304.0,5.8,1056176,61176.0,5.79,-128,-0.01,28.0,-24111.0,14.77
PROP_0486,Hamden,Townhouse,3,2.0,1200.0,8712.0,59,1,Fair,2,0,0,0,1,0,1,25,20,0,1,1,460,0,7,49,46,1,0,2411,610,30,0,0,0,0,0,4892,Driveway,Gas,Central AC,Tile,Crawl Space,Laminate,Vinyl Siding,Well,Municipal,Winter,99000.0,94614,-4386.0,-4.64,110523,11523.0,10.43,15909,16.81,3.0,-8369.0,20.62
PROP_0487,Cheshire,Single Family,4,5.0,3338.0,26136.0,50,3,Poor,3,0,1,0,1,1,1,25,20,0,0,0,0,0,6,44,38,6,1,10718,3470,20,1,0,0,0,0,63514,Driveway,Heat Pump,Window Units,Asphalt Shingle,Crawl Space,Laminate,Stucco,Municipal,Municipal,Spring,569900.0,597181,27281.0,4.57,597166,27266.0,4.57,-15,-0.0,12.0,-51248.0,6.42
PROP_0488,New Canaan,Townhouse,2,2.0,1236.0,8712.0,40,1,Poor,1,0,0,0,1,1,0,18,20,0,0,1,265,0,5,63,48,12,0,18434,9590,10,1,0,0,0,0,120577,Driveway,Gas,,Asphalt Shingle,Crawl Space,Laminate,Stucco,Municipal,Septic,Fall,1495000.0,1357539,-137461.0,-10.13,1357513,-137487.0,-10.13,-26,-0.0,11.0,-273064.0,-45.37
PROP_0489,East Haven,Condo,2,2.0,960.0,23086.800000000003,57,1,Poor,1,0,1,0,1,1,0,25,20,1,1,1,389,0,7,63,60,1,0,6333,1602,10,0,0,0,1,1,15517,Carport,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Well,Municipal,Winter,267000.0,290182,23182.0,7.99,290160,23160.0,7.98,-22,-0.01,6.0,-7357.0,16.42
PROP_0490,Canton,Single Family,4,4.0,2886.0,148104.0,45,2,Poor,3,0,0,1,1,1,1,17,20,0,1,0,0,0,6,94,77,2,0,10228,4744,120,2,0,0,1,1,33787,Street,Gas,Central AC,Asphalt Shingle,Basement,Tile,Wood,Municipal,Municipal,Winter,790000.0,782195,-7805.0,-1.0,782201,-7799.0,-1.0,6,0.0,37.0,-56586.0,-0.26
PROP_0491,Berlin,Single Family,4,3.0,2799.0,351964.8,48,2,Fair,3,0,0,1,0,1,1,25,20,0,0,0,0,0,8,75,54,7,1,10529,3326,30,0,0,0,0,0,25452,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Well,Septic,Summer,510000.0,559304,49304.0,8.82,559264,49264.0,8.81,-40,-0.01,3.0,8812.0,19.1
PROP_0492,Killingworth,Condo,2,2.0,986.0,8712.0,52,1,Fair,1,0,0,0,0,1,1,25,20,1,0,1,220,0,9,41,32,1,0,2270,613,20,0,0,0,1,0,4279,Garage,Electric,Central AC,Asphalt Shingle,Basement,Carpet,Brick,Well,Municipal,Winter,109000.0,123144,14144.0,11.49,123130,14130.0,11.48,-14,-0.01,2.0,-5149.0,22.85
PROP_0493,Simsbury,Single Family,4,2.0,1226.0,14810.4,45,1,Fair,3,0,0,1,0,1,1,25,20,0,1,0,0,0,5,34,29,7,1,3908,1977,20,0,0,0,1,1,13546,Carport,Oil,Window Units,Metal,Slab,Carpet,Brick,Municipal,Municipal,Summer,319700.0,367162,47462.0,12.93,327311,7611.0,2.33,-39851,-10.85,7.0,-20935.0,3.97
PROP_0494,Southington,Single Family,3,1.0,1200.0,22651.2,64,1,Poor,2,0,1,1,0,1,1,25,20,1,1,0,0,0,9,58,55,5,1,4665,1519,60,1,0,0,1,0,29258,Garage,Gas,Central AC,Metal,Basement,Carpet,Brick,Municipal,Municipal,Spring,270000.0,283496,13496.0,4.76,255500,-14500.0,-5.68,-27996,-9.88,16.0,-58758.0,-14.04
PROP_0495,Bridgeport,Single Family,4,1.0,1152.0,4791.6,52,1,Fair,3,0,1,1,1,1,0,25,20,0,0,0,0,0,9,87,66,7,1,3629,1638,20,1,0,0,1,0,8665,Garage,Gas,Window Units,Asphalt Shingle,Basement,Hardwood,Brick,Municipal,Municipal,Summer,269000.0,270772,1772.0,0.65,270828,1828.0,0.67,56,0.02,12.0,-21837.0,1.56
PROP_0496,Windsor,Single Family,4,3.0,2853.0,30056.4,49,2,Fair,3,1,1,1,0,1,1,25,20,0,0,0,0,0,6,58,47,9,0,5421,2424,10,0,0,0,1,0,16214,Driveway,Gas,,Asphalt Shingle,Slab,Tile,Wood,Municipal,Municipal,Summer,419900.0,458568,38668.0,8.43,458639,38739.0,8.45,71,0.02,1.0,7525.0,17.85
PROP_0497,Torrington,Single Family,3,2.0,1056.0,11761.2,64,1,Poor,2,0,1,1,1,1,0,25,20,1,0,0,0,0,8,33,24,9,0,4836,1225,60,1,0,0,1,0,18006,Driveway,Gas,Central AC,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Municipal,Summer,195000.0,191949,-3051.0,-1.59,192063,-2937.0,-1.53,114,0.06,16.0,-35943.0,-3.45
PROP_0498,Simsbury,Single Family,2,2.0,1369.0,8712.0,55,1,Fair,1,0,1,1,1,1,1,25,20,1,0,0,0,0,7,74,63,11,0,4942,2029,10,0,0,0,1,1,12398,Driveway,Electric,Window Units,Tile,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Fall,315000.0,305043,-9957.0,-3.26,305286,-9714.0,-3.18,243,0.08,6.0,-37112.0,-8.87
PROP_0499,Brookfield,Single Family,3,1.0,1140.0,16988.4,44,1,Poor,2,0,0,0,1,1,1,25,20,1,1,0,0,0,6,13,9,6,1,7399,1952,30,2,1,0,0,0,23315,Driveway,Gas,Window Units,Tile,Basement,Tile,Brick,Municipal,Municipal,Spring,356900.0,413340,56440.0,13.65,380886,23986.0,6.3,-32454,-7.85,43.0,-14329.0,19.77
PROP_0500,Windham,Single Family,3,1.0,3547.0,21344.4,62,2,Distressed,2,0,0,1,0,1,1,25,20,0,1,0,0,0,8,60,57,10,0,3087,1094,90,0,0,0,1,3,14561,Garage,Gas,Central AC,Metal,Crawl Space,Hardwood,Vinyl Siding,Municipal,Municipal,Fall,180000.0,166974,-13026.0,-7.8,166986,-13014.0,-7.79,12,0.01,24.0,-42575.0,-15.04
PROP_0501,New Haven,Single Family,2,1.0,1061.0,8712.0,67,1,Poor,1,0,0,0,1,1,0,22,20,0,0,0,0,0,7,24,21,12,0,1902,533,90,0,0,0,1,0,4443,Driveway,Heat Pump,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Municipal,Fall,85000.0,86394,1394.0,1.61,86354,1354.0,1.57,-40,-0.05,9.0,-18089.0,3.13
PROP_0502,Stratford,Single Family,3,1.0,1008.0,5227.2,47,1,Fair,2,0,1,0,0,1,1,18,20,0,1,0,0,0,7,65,58,4,1,4591,1673,30,2,0,1,1,1,14893,Driveway,Heat Pump,Window Units,Asphalt Shingle,Slab,Laminate,Brick,Well,Municipal,Spring,265000.0,338044,73044.0,21.61,337998,72998.0,21.6,-46,-0.01,43.0,43105.0,56.11
PROP_0503,Torrington,Single Family,5,2.0,2230.0,4356.0,48,2,Fair,3,0,1,0,1,1,1,25,20,0,0,0,0,0,8,40,33,10,0,3841,1038,20,0,0,0,0,2,4535,Carport,Gas,Central AC,Metal,Crawl Space,Carpet,Brick,Municipal,Septic,Fall,189900.0,189293,-607.0,-0.32,189234,-666.0,-0.35,-59,-0.03,12.0,-20201.0,-0.32
PROP_0504,Watertown,Single Family,3,3.0,1533.0,8712.0,64,2,Distressed,2,0,0,1,1,1,1,24,20,0,1,0,0,0,7,62,43,9,0,3743,1630,180,0,0,0,1,0,22703,Driveway,Oil,Window Units,Asphalt Shingle,Basement,Hardwood,Wood,Municipal,Municipal,Summer,249900.0,238778,-11122.0,-4.66,238889,-11011.0,-4.61,111,0.05,18.0,-48714.0,-10.49
PROP_0505,Manchester,Single Family,6,2.0,3661.0,108900.0,65,2,Poor,3,0,1,0,0,1,0,25,20,0,0,0,0,0,6,76,53,3,0,7998,2604,30,2,0,0,1,1,39193,Driveway,Gas,Central AC,Flat,Slab,Hardwood,Brick,Municipal,Septic,Winter,399000.0,364274,-34726.0,-9.53,364372,-34628.0,-9.5,98,0.03,28.0,-88821.0,-22.28
PROP_0506,New Haven,Single Family,7,5.0,2791.0,4791.6,60,2,Distressed,3,0,1,0,0,0,1,25,20,0,0,0,0,0,8,65,54,7,1,8329,3792,10,2,0,0,1,0,78770,Street,Electric,Central AC,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Municipal,Summer,625000.0,518149,-106851.0,-20.62,518212,-106788.0,-20.61,63,0.01,21.0,-200558.0,-57.08
PROP_0507,Hamden,Single Family,3,2.0,1293.0,3920.4,45,1,Fair,2,0,1,0,0,1,1,25,20,0,0,0,0,0,6,36,30,10,0,3740,1665,10,0,0,0,1,0,5980,Driveway,Gas,Central AC,Asphalt Shingle,Basement,Laminate,Brick,Municipal,Municipal,Fall,289900.0,285071,-4829.0,-1.69,285114,-4786.0,-1.68,43,0.02,1.0,-25766.0,-5.74
PROP_0508,Bridgeport,Single Family,5,2.0,3426.0,4356.0,55,2,Fair,3,0,1,1,1,0,1,25,20,1,1,0,0,0,6,70,52,11,0,5470,2231,20,0,0,0,0,0,20283,Garage,Gas,Central AC,Asphalt Shingle,Basement,Tile,Brick,Well,Municipal,Fall,339000.0,386338,47338.0,12.25,386256,47256.0,12.23,-82,-0.02,2.0,11973.0,26.06
PROP_0509,Middletown,Single Family,3,2.0,1186.0,8712.0,54,1,Fair,2,0,0,0,1,1,1,25,20,0,1,0,0,0,9,67,57,11,0,2326,1121,20,0,0,0,1,2,9383,Garage,Gas,Central AC,Asphalt Shingle,Slab,Carpet,Vinyl Siding,Municipal,Septic,Fall,174900.0,185634,10734.0,5.78,185551,10651.0,5.74,-83,-0.04,12.0,-13732.0,12.51
PROP_0510,Westport,Single Family,5,5.0,4000.0,11761.2,34,2,Fair,3,1,1,1,0,1,1,21,20,0,1,0,0,0,6,62,58,8,1,80911,22647,10,0,0,0,0,0,113099,Carport,Gas,Window Units,Asphalt Shingle,Crawl Space,Hardwood,Vinyl Siding,Well,Municipal,Summer,3999000.0,4376871,377871.0,8.63,4376863,377863.0,8.63,-8,-0.0,1.0,249764.0,42.44
PROP_0511,Greenwich,Single Family,5,6.0,4847.0,174240.0,54,2,Poor,3,1,1,0,1,0,1,24,20,1,0,0,0,0,8,34,30,9,0,53799,16871,30,0,0,0,1,0,259635,Driveway,Heat Pump,Central AC,Asphalt Shingle,Basement,Laminate,Brick,Municipal,Municipal,Summer,2890000.0,3115524,225524.0,7.24,3115456,225456.0,7.24,-68,-0.0,3.0,-49179.0,10.16
PROP_0512,New Milford,Single Family,3,2.0,1556.0,18730.8,44,2,Fair,2,0,0,0,1,1,1,25,20,1,1,0,0,0,5,21,19,3,0,7124,2639,60,1,0,0,0,3,21358,Garage,Heat Pump,Central AC,Asphalt Shingle,Basement,Carpet,Vinyl Siding,Well,Septic,Winter,439000.0,497122,58122.0,11.69,497130,58130.0,11.69,8,0.0,31.0,21772.0,31.76
PROP_0513,New Haven,Condo,2,1.0,841.0,11761.2,47,1,Poor,1,0,0,0,1,1,0,25,20,0,0,1,393,0,7,62,55,1,0,2645,1185,60,0,0,0,0,0,21829,Carport,Gas,Central AC,Metal,Slab,Carpet,Vinyl Siding,Municipal,Septic,Winter,210000.0,205344,-4656.0,-2.27,189710,-20290.0,-10.7,-15634,-7.61,6.0,-57119.0,-25.91
PROP_0514,Bristol,Townhouse,2,2.0,1008.0,8712.0,58,1,Fair,1,0,0,0,1,1,1,25,20,0,1,0,0,0,6,90,79,8,1,3104,1102,10,2,0,0,0,3,7612,Carport,Gas,Window Units,Asphalt Shingle,Basement,Tile,Brick,Municipal,Municipal,Summer,168900.0,189178,20278.0,10.72,189121,20221.0,10.69,-57,-0.03,36.0,-2391.0,28.34
PROP_0515,Plymouth,Single Family,2,3.0,1420.0,8712.0,51,1,Fair,1,0,0,1,1,1,1,25,20,0,1,0,0,0,8,72,68,6,1,5111,1353,60,0,0,0,1,1,11568,Driveway,Electric,Window Units,Asphalt Shingle,Basement,Laminate,Vinyl Siding,Municipal,Septic,Spring,225000.0,224768,-232.0,-0.1,224962,-38.0,-0.02,194,0.09,11.0,-26606.0,-0.5
PROP_0516,Bridgeport,Single Family,4,3.0,2032.0,7405.200000000001,46,2,Poor,3,0,0,0,0,1,0,25,20,0,1,0,0,0,7,33,28,2,0,8267,2722,30,0,0,0,0,0,50950,Driveway,Oil,Central AC,Metal,Basement,Hardwood,Stucco,Municipal,Municipal,Winter,469900.0,439709,-30191.0,-6.87,439835,-30065.0,-6.84,126,0.03,3.0,-96015.0,-22.68
PROP_0517,Brookfield,Single Family,4,3.0,1880.0,40075.2,54,2,Fair,3,0,1,1,1,0,1,25,20,0,0,0,0,0,8,22,16,2,0,12071,2704,60,0,1,0,0,0,26867,Street,Gas,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Wood,Municipal,Septic,Winter,500000.0,625725,125725.0,20.09,625826,125826.0,20.11,101,0.02,26.0,83959.0,53.82
PROP_0518,Windsor,Condo,2,1.0,949.0,10018.8,64,1,Poor,1,0,0,0,1,1,0,19,20,1,0,1,163,0,6,82,69,2,0,3907,1279,30,0,0,0,1,0,24106,Driveway,Electric,Central AC,Asphalt Shingle,Crawl Space,Carpet,Vinyl Siding,Municipal,Municipal,Winter,209900.0,198819,-11081.0,-5.57,198861,-11039.0,-5.55,42,0.02,3.0,-50145.0,-15.51
PROP_0519,New Milford,Townhouse,2,2.0,1026.0,8712.0,65,1,Distressed,1,0,0,0,1,1,1,25,20,0,0,1,158,0,8,63,55,8,1,2289,1233,90,0,0,1,1,1,15182,Garage,Oil,Window Units,Asphalt Shingle,Slab,Tile,Vinyl Siding,Municipal,Septic,Summer,187500.0,242856,55356.0,22.79,242884,55384.0,22.8,28,0.01,29.0,25202.0,53.92
PROP_0520,Bridgeport,Single Family,10,6.0,4988.0,7840.799999999999,48,2,Fair,3,1,1,0,0,1,1,23,20,0,0,0,0,0,9,75,52,2,0,8735,2460,60,0,0,0,1,0,14389,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Carpet,Wood,Municipal,Septic,Winter,420000.0,440081,20081.0,4.56,439956,19956.0,4.54,-125,-0.03,6.0,-9433.0,9.34
PROP_0521,Ansonia,Single Family,4,2.0,1554.0,4356.0,55,2,Fair,3,0,1,0,0,1,1,25,20,1,1,0,0,0,7,90,71,3,0,5562,1678,30,2,0,0,1,1,9271,Garage,Electric,Central AC,Flat,Slab,Hardwood,Vinyl Siding,Municipal,Municipal,Winter,275000.0,293915,18915.0,6.44,303672,28672.0,9.44,9757,3.32,28.0,4401.0,24.92
PROP_0522,Ellington,Townhouse,2,2.0,1016.0,43995.6,63,1,Distressed,1,0,0,0,1,1,1,25,20,0,1,1,144,0,6,26,21,9,0,5918,1340,120,0,0,0,1,0,42692,Driveway,Oil,Window Units,Asphalt Shingle,Crawl Space,Hardwood,Brick,Municipal,Septic,Summer,244000.0,197787,-46213.0,-23.37,223933,-20067.0,-8.96,26146,13.22,12.0,-77759.0,-23.3
PROP_0523,Weston,Single Family,5,6.0,5393.0,58370.4,47,2,Fair,3,0,0,1,1,1,1,25,20,0,0,0,0,0,7,72,51,5,1,47506,14824,30,1,0,0,1,0,78892,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Tile,Brick,Well,Municipal,Spring,2350000.0,2311651,-38349.0,-1.66,2311910,-38090.0,-1.65,259,0.01,13.0,-131982.0,-13.9
PROP_0524,Stamford,Single Family,2,2.0,1335.0,8712.0,54,1,Poor,1,0,0,0,1,1,1,25,20,1,0,0,0,0,6,29,23,6,1,12703,3119,60,0,0,0,1,0,51695,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Hardwood,Stucco,Municipal,Septic,Spring,514000.0,549645,35645.0,6.49,549556,35556.0,6.47,-89,-0.02,6.0,-31139.0,11.03
PROP_0525,Westport,Townhouse,3,2.0,1397.0,13068.0,36,1,Fair,2,0,1,0,1,1,1,25,18,0,1,0,0,0,9,76,75,3,0,20067,6308,20,0,0,0,1,2,46501,Garage,Gas,Central AC,Asphalt Shingle,Slab,Hardwood,Wood,Municipal,Municipal,Winter,975000.0,1074323,99323.0,9.25,1074378,99378.0,9.25,55,0.01,12.0,37877.0,24.69
PROP_0526,New Milford,Single Family,3,1.0,1144.0,21344.4,65,1,Distressed,2,0,0,0,0,1,0,21,20,1,0,0,0,0,7,64,49,4,1,3197,877,10,1,0,1,0,0,28583,Garage,Heat Pump,Central AC,Asphalt Shingle,Crawl Space,Carpet,Brick,Municipal,Municipal,Spring,160000.0,193922,33922.0,17.49,157582,-2418.0,-1.53,-36340,-18.74,26.0,-46001.0,-2.46
PROP_0527,Ledyard,Single Family,4,4.0,3388.0,60112.8,51,2,Fair,3,1,1,1,1,1,1,25,20,1,1,0,0,0,7,75,74,9,0,8475,2235,20,0,0,0,0,2,18353,Street,Gas,Central AC,Tile,Basement,Hardwood,Brick,Municipal,Municipal,Summer,340000.0,356419,16419.0,4.61,409246,69246.0,16.92,52827,14.82,12.0,35893.0,39.83
PROP_0528,Shelton,Single Family,4,3.0,1575.0,6098.400000000001,62,2,Distressed,3,0,0,1,1,1,0,25,20,0,0,0,0,0,8,42,31,4,1,4064,1109,30,0,0,0,1,0,17113,Street,Electric,Central AC,Metal,Slab,Tile,Wood,Municipal,Septic,Spring,205000.0,175190,-29810.0,-17.02,170720,-34280.0,-20.08,-4470,-2.55,3.0,-66393.0,-46.2
PROP_0529,Torrington,Condo,1,1.0,768.0,36590.4,49,1,Poor,0,0,0,0,1,1,0,19,20,1,0,1,292,0,7,79,68,6,1,2533,655,180,1,0,0,0,1,8560,Garage,Electric,Central AC,Asphalt Shingle,Basement,Tile,Brick,Well,Municipal,Spring,115000.0,153032,38032.0,24.85,133171,18171.0,13.64,-19861,-12.98,33.0,-5389.0,33.34
PROP_0530,Watertown,Single Family,4,1.0,1368.0,6534.0,50,1,Poor,3,0,1,0,0,0,1,21,20,0,1,0,0,0,7,68,62,2,0,5131,1383,60,0,0,0,1,0,12427,Driveway,Electric,Central AC,Asphalt Shingle,Slab,Laminate,Vinyl Siding,Municipal,Municipal,Winter,219926.0,202420,-17506.0,-8.65,202826,-17100.0,-8.43,406,0.2,6.0,-44527.0,-20.11
PROP_0531,Cromwell,Single Family,3,2.0,1284.0,40510.8,48,1,Poor,2,0,0,0,1,1,1,25,20,1,1,0,0,0,9,85,61,4,1,7142,1967,30,1,0,0,1,0,17982,Garage,Gas,Central AC,Tile,Basement,Hardwood,Vinyl Siding,Municipal,Municipal,Spring,329900.0,322115,-7785.0,-2.42,322489,-7411.0,-2.3,374,0.12,13.0,-40393.0,-6.04
PROP_0532,Plainfield,Single Family,3,2.0,1200.0,42253.2,51,1,Fair,2,0,0,1,0,1,1,16,20,0,1,0,0,0,8,85,64,3,0,6980,2451,30,3,0,0,0,0,14748,Garage,Gas,Central AC,Asphalt Shingle,Crawl Space,Tile,Brick,Municipal,Municipal,Winter,379900.0,391439,11539.0,2.95,391569,11669.0,2.98,130,0.03,33.0,-18079.0,10.75
PROP_0533,Madison,Single Family,4,3.0,1802.0,55756.8,49,2,Poor,3,0,0,0,1,1,1,25,20,0,0,0,0,0,5,53,40,7,1,6741,3081,30,0,0,0,1,0,51547,Carport,Gas,Central AC,Asphalt Shingle,Crawl Space,Hardwood,Wood,Municipal,Municipal,Summer,475000.0,442119,-32881.0,-7.44,442432,-32568.0,-7.36,313,0.07,3.0,-99115.0,-24.03
PROP_0534,Oxford,Townhouse,3,3.0,2400.0,93654.0,60,2,Poor,2,0,0,0,1,1,1,25,20,1,0,0,0,0,7,57,50,5,1,8312,2808,60,1,0,0,1,0,47327,Driveway,Gas,Window Units,Tile,Basement,Hardwood,Brick,Municipal,Septic,Spring,469900.0,508625,38725.0,7.61,472421,2521.0,0.53,-36204,-7.12,16.0,-59806.0,-1.72
